timestamp,rSpeedFiltered,lSpeedFiltered,RCtrl
1755336544934,0.000000,0.000000,0.000000
1755336544934,0.000000,0.000000,0.000000
1755336544934,0.000000,0.000000,0.000000
1755336544939,0.000000,0.000000,0.000000
1755336544940,0.000000,0.000000,0.000000
1755336544940,0.000000,0.000000,0.000000
1755336544940,0.000000,0.000000,0.000000
1755336544945,0.000000,0.000000,0.000000
1755336544945,0.000000,0.000000,0.000000
1755336544945,0.000000,0.000000,0.000000
1755336544945,0.000000,0.000000,0.000000
1755336544952,0.000000,0.000000,0.000000
1755336544952,0.000000,0.000000,0.000000
1755336544952,0.000000,0.000000,0.000000
1755336544952,0.000000,0.000000,0.000000
1755336544952,0.000000,0.000000,0.000000
1755336544958,0.000000,0.000000,0.000000
1755336544958,0.000000,0.000000,0.000000
1755336544958,0.000000,0.000000,0.000000
1755336544964,0.000000,0.000000,0.000000
1755336544964,0.000000,0.000000,0.000000
1755336544964,0.000000,0.000000,0.000000
1755336544964,0.000000,0.000000,0.000000
1755336544970,0.000000,0.000000,0.000000
1755336544970,0.000000,0.000000,0.000000
1755336544970,0.000000,0.000000,0.000000
1755336544970,0.000000,0.000000,0.000000
1755336544975,0.000000,0.000000,0.000000
1755336544975,0.000000,0.000000,0.000000
1755336544975,0.000000,0.000000,0.000000
1755336544982,0.000000,0.000000,0.000000
1755336544982,0.000000,0.000000,0.000000
1755336544982,0.000000,0.000000,0.000000
1755336544982,0.000000,0.000000,0.000000
1755336544982,0.000000,0.000000,0.000000
1755336544988,0.000000,0.000000,0.000000
1755336544988,0.000000,0.000000,0.000000
1755336544988,0.000000,0.000000,0.000000
1755336544988,0.000000,0.000000,0.000000
1755336544994,0.000000,0.000000,0.000000
1755336544994,0.000000,0.000000,0.000000
1755336544994,0.000000,0.000000,0.000000
1755336544994,0.000000,0.000000,0.000000
1755336545000,0.000000,0.000000,0.000000
1755336545000,0.000000,0.000000,0.000000
1755336545000,0.000000,0.000000,0.000000
1755336545006,0.000000,0.000000,0.000000
1755336545006,0.000000,0.000000,0.000000
1755336545006,0.000000,0.000000,0.000000
1755336545006,0.000000,0.000000,0.000000
1755336545012,0.000000,0.000000,0.000000
1755336545012,0.000000,0.000000,0.000000
1755336545012,0.000000,0.000000,0.000000
1755336545012,0.000000,0.000000,0.000000
1755336545018,0.000000,0.000000,0.000000
1755336545018,0.000000,0.000000,0.000000
1755336545018,0.000000,0.000000,0.000000
1755336545018,0.000000,0.000000,0.000000
1755336545024,0.000000,0.000000,0.000000
1755336545024,0.000000,0.000000,0.000000
1755336545024,0.000000,0.000000,0.000000
1755336545024,0.000000,0.000000,0.000000
1755336545030,0.000000,0.000000,0.000000
1755336545030,0.000000,0.000000,0.000000
1755336545030,0.000000,0.000000,0.000000
1755336545030,0.000000,0.000000,0.000000
1755336545036,0.000000,0.000000,0.000000
1755336545036,0.000000,0.000000,0.000000
1755336545036,0.000000,0.000000,0.000000
1755336545036,0.000000,0.000000,0.000000
1755336545042,0.000000,0.000000,0.000000
1755336545042,0.000000,0.000000,0.000000
1755336545042,0.000000,0.000000,0.000000
1755336545042,0.000000,0.000000,0.000000
1755336545049,0.000000,0.000000,0.000000
1755336545049,0.000000,0.000000,0.000000
1755336545049,0.000000,0.000000,0.000000
1755336545049,0.000000,0.000000,0.000000
1755336545056,0.000000,0.000000,0.000000
1755336545056,0.000000,0.000000,0.000000
1755336545056,0.000000,0.000000,0.000000
1755336545056,0.000000,0.000000,0.000000
1755336545063,0.000000,0.000000,0.000000
1755336545063,0.000000,0.000000,0.000000
1755336545063,0.000000,0.000000,0.000000
1755336545063,0.000000,0.000000,0.000000
1755336545063,0.000000,0.000000,0.000000
1755336545069,0.000000,0.000000,0.000000
1755336545069,0.000000,0.000000,0.000000
1755336545069,0.000000,0.000000,0.000000
1755336545069,0.000000,0.000000,0.000000
1755336545069,0.000000,0.000000,0.000000
1755336545074,0.000000,0.000000,0.000000
1755336545074,0.000000,0.000000,0.000000
1755336545074,0.000000,0.000000,0.000000
1755336545081,0.000000,0.000000,0.000000
1755336545081,0.000000,0.000000,0.000000
1755336545081,0.000000,0.000000,0.000000
1755336545081,0.000000,0.000000,0.000000
1755336545086,0.000000,0.000000,0.000000
1755336545086,0.000000,0.000000,0.000000
1755336545086,0.000000,0.000000,0.000000
1755336545091,0.000000,0.000000,0.000000
1755336545091,0.000000,0.000000,0.000000
1755336545091,0.000000,0.000000,0.000000
1755336545091,0.000000,0.000000,0.000000
1755336545097,0.000000,0.000000,0.000000
1755336545097,0.000000,0.000000,0.000000
1755336545097,0.000000,0.000000,0.000000
1755336545097,0.000000,0.000000,0.000000
1755336545103,0.000000,0.000000,0.000000
1755336545103,0.000000,0.000000,0.000000
1755336545103,0.000000,0.000000,0.000000
1755336545108,0.000000,0.000000,0.000000
1755336545108,0.000000,0.000000,0.000000
1755336545108,0.000000,0.000000,0.000000
1755336545108,0.000000,0.000000,0.000000
1755336545114,0.000000,0.000000,0.000000
1755336545114,0.000000,0.000000,0.000000
1755336545114,0.000000,0.000000,0.000000
1755336545114,0.000000,0.000000,0.000000
1755336545121,0.000000,0.000000,0.000000
1755336545121,0.000000,0.000000,0.000000
1755336545121,0.000000,0.000000,0.000000
1755336545121,0.000000,0.000000,0.000000
1755336545126,0.000000,0.000000,0.000000
1755336545126,0.000000,0.000000,0.000000
1755336545126,0.000000,0.000000,0.000000
1755336545126,0.000000,0.000000,0.000000
1755336545132,0.000000,0.000000,0.000000
1755336545132,0.000000,0.000000,0.000000
1755336545132,0.000000,0.000000,0.000000
1755336545132,0.000000,0.000000,0.000000
1755336545138,0.000000,0.000000,0.000000
1755336545138,0.000000,0.000000,0.000000
1755336545138,0.000000,0.000000,0.000000
1755336545138,0.000000,0.000000,0.000000
1755336545144,0.000000,0.000000,0.000000
1755336545144,0.000000,0.000000,0.000000
1755336545144,0.000000,0.000000,0.000000
1755336545149,0.000000,0.000000,0.000000
1755336545149,0.000000,0.000000,0.000000
1755336545149,0.000000,0.000000,0.000000
1755336545149,0.000000,0.000000,0.000000
1755336545155,0.000000,0.000000,0.000000
1755336545155,0.000000,0.000000,0.000000
1755336545155,0.000000,0.000000,0.000000
1755336545155,0.000000,0.000000,0.000000
1755336545161,0.000000,0.000000,0.000000
1755336545161,0.000000,0.000000,0.000000
1755336545161,0.000000,0.000000,0.000000
1755336545161,0.000000,0.000000,0.000000
1755336545166,0.000000,0.000000,0.000000
1755336545166,0.000000,0.000000,0.000000
1755336545166,0.000000,0.000000,0.000000
1755336545172,0.000000,0.000000,0.000000
1755336545172,0.000000,0.000000,0.000000
1755336545172,0.000000,0.000000,0.000000
1755336545178,0.000000,0.000000,0.000000
1755336545178,0.000000,0.000000,0.000000
1755336545178,0.000000,0.000000,0.000000
1755336545178,0.000000,0.000000,0.000000
1755336545183,0.000000,0.000000,0.000000
1755336545183,0.000000,0.000000,0.000000
1755336545183,0.000000,0.000000,0.000000
1755336545183,0.000000,0.000000,0.000000
1755336545189,0.000000,0.000000,0.000000
1755336545189,0.000000,0.000000,0.000000
1755336545189,0.000000,0.000000,0.000000
1755336545189,0.000000,0.000000,0.000000
1755336545195,0.000000,0.000000,0.000000
1755336545195,0.000000,0.000000,0.000000
1755336545195,0.000000,0.000000,0.000000
1755336545195,0.000000,0.000000,0.000000
1755336545200,0.000000,0.000000,0.000000
1755336545200,0.000000,0.000000,0.000000
1755336545200,0.000000,0.000000,0.000000
1755336545206,0.000000,0.000000,0.000000
1755336545206,0.000000,0.000000,0.000000
1755336545206,0.000000,0.000000,0.000000
1755336545206,0.000000,0.000000,0.000000
1755336545212,0.000000,0.000000,0.000000
1755336545212,0.000000,0.000000,0.000000
1755336545212,0.000000,0.000000,0.000000
1755336545217,0.000000,0.000000,0.000000
1755336545217,0.000000,0.000000,0.000000
1755336545217,0.000000,0.000000,0.000000
1755336545222,0.000000,0.000000,0.000000
1755336545222,0.000000,0.000000,0.000000
1755336545222,0.000000,0.000000,0.000000
1755336545222,0.000000,0.000000,0.000000
1755336545228,0.000000,0.000000,0.000000
1755336545228,0.000000,0.000000,0.000000
1755336545228,0.000000,0.000000,0.000000
1755336545228,0.000000,0.000000,0.000000
1755336545233,0.000000,0.000000,0.000000
1755336545233,0.000000,0.000000,0.000000
1755336545233,0.000000,0.000000,0.000000
1755336545239,0.000000,0.000000,0.000000
1755336545239,0.000000,0.000000,0.000000
1755336545239,0.000000,0.000000,0.000000
1755336545239,0.000000,0.000000,0.000000
1755336545244,0.000000,0.000000,0.000000
1755336545244,0.000000,0.000000,0.000000
1755336545244,0.000000,0.000000,0.000000
1755336545250,0.000000,0.000000,0.000000
1755336545250,0.000000,0.000000,0.000000
1755336545250,0.000000,0.000000,0.000000
1755336545250,0.000000,0.000000,0.000000
1755336545255,0.000000,0.000000,0.000000
1755336545256,0.000000,0.000000,0.000000
1755336545256,0.000000,0.000000,0.000000
1755336545256,0.000000,0.000000,0.000000
1755336545262,0.000000,0.000000,0.000000
1755336545262,0.000000,0.000000,0.000000
1755336545262,0.000000,0.000000,0.000000
1755336545262,0.000000,0.000000,0.000000
1755336545267,0.000000,0.000000,0.000000
1755336545267,0.000000,0.000000,0.000000
1755336545267,0.000000,0.000000,0.000000
1755336545272,0.000000,0.000000,0.000000
1755336545278,0.000000,0.000000,0.000000
1755336545278,0.000000,0.000000,0.000000
1755336545278,0.000000,0.000000,0.000000
1755336545278,0.000000,0.000000,0.000000
1755336545278,0.000000,0.000000,0.000000
1755336545278,0.000000,0.000000,0.000000
1755336545282,0.000000,0.000000,0.000000
1755336545283,0.000000,0.000000,0.000000
1755336545283,0.000000,0.000000,0.000000
1755336545288,0.000000,0.000000,0.000000
1755336545288,0.000000,0.000000,0.000000
1755336545288,0.000000,0.000000,0.000000
1755336545288,0.000000,0.000000,0.000000
1755336545294,0.000000,0.000000,0.000000
1755336545294,0.000000,0.000000,0.000000
1755336545294,0.000000,0.000000,0.000000
1755336545294,0.000000,0.000000,0.000000
1755336545299,0.000000,0.000000,0.000000
1755336545299,0.000000,0.000000,0.000000
1755336545299,0.000000,0.000000,0.000000
1755336545305,0.000000,0.000000,0.000000
1755336545305,0.000000,0.000000,0.000000
1755336545305,0.000000,0.000000,0.000000
1755336545305,0.000000,0.000000,0.000000
1755336545311,0.000000,0.000000,0.000000
1755336545311,0.000000,0.000000,0.000000
1755336545311,0.000000,0.000000,0.000000
1755336545311,0.000000,0.000000,0.000000
1755336545316,0.000000,0.000000,0.000000
1755336545316,0.000000,0.000000,0.000000
1755336545316,0.000000,0.000000,0.000000
1755336545321,0.000000,0.000000,0.000000
1755336545321,0.000000,0.000000,0.000000
1755336545321,0.000000,0.000000,0.000000
1755336545321,0.000000,0.000000,0.000000
1755336545327,0.000000,0.000000,0.000000
1755336545327,0.000000,0.000000,0.000000
1755336545327,0.000000,0.000000,0.000000
1755336545327,0.000000,0.000000,0.000000
1755336545332,0.000000,0.000000,0.000000
1755336545332,0.000000,0.000000,0.000000
1755336545332,0.000000,0.000000,0.000000
1755336545337,0.000000,0.000000,0.000000
1755336545337,0.000000,0.000000,0.000000
1755336545342,0.000000,0.000000,0.000000
1755336545342,0.000000,0.000000,0.000000
1755336545342,0.000000,0.000000,0.000000
1755336545342,0.000000,0.000000,0.000000
1755336545348,0.000000,0.000000,0.000000
1755336545348,0.000000,0.000000,0.000000
1755336545348,0.000000,0.000000,0.000000
1755336545348,0.000000,0.000000,0.000000
1755336545352,0.000000,0.000000,0.000000
1755336545352,0.000000,0.000000,0.000000
1755336545352,0.000000,0.000000,0.000000
1755336545357,0.000000,0.000000,0.000000
1755336545357,0.000000,0.000000,0.000000
1755336545357,0.000000,0.000000,0.000000
1755336545364,0.000000,0.000000,0.000000
1755336545364,0.000000,0.000000,0.000000
1755336545364,0.000000,0.000000,0.000000
1755336545364,0.000000,0.000000,0.000000
1755336545369,0.000000,0.000000,0.000000
1755336545369,0.000000,0.000000,0.000000
1755336545369,0.000000,0.000000,0.000000
1755336545374,0.000000,0.000000,0.000000
1755336545374,0.000000,0.000000,0.000000
1755336545374,0.000000,0.000000,0.000000
1755336545379,0.000000,0.000000,0.000000
1755336545379,0.000000,0.000000,0.000000
1755336545379,0.000000,0.000000,0.000000
1755336545379,0.000000,0.000000,0.000000
1755336545385,0.000000,0.000000,0.000000
1755336545385,0.000000,0.000000,0.000000
1755336545385,0.000000,0.000000,0.000000
1755336545385,0.000000,0.000000,0.000000
1755336545390,0.000000,0.000000,0.000000
1755336545390,0.000000,0.000000,0.000000
1755336545390,0.000000,0.000000,0.000000
1755336545395,0.000000,0.000000,0.000000
1755336545395,0.000000,0.000000,0.000000
1755336545395,0.000000,0.000000,0.000000
1755336545400,0.000000,0.000000,0.000000
1755336545400,0.000000,0.000000,0.000000
1755336545400,0.000000,0.000000,0.000000
1755336545407,0.000000,0.000000,0.000000
1755336545407,0.000000,0.000000,0.000000
1755336545407,0.000000,0.000000,0.000000
1755336545407,0.000000,0.000000,0.000000
1755336545407,0.000000,0.000000,0.000000
1755336545412,0.000000,0.000000,0.000000
1755336545412,0.000000,0.000000,0.000000
1755336545412,0.000000,0.000000,0.000000
1755336545417,0.000000,0.000000,0.000000
