timestamp,encoderLSpeed,speed
1.75526E+12,0,-64.308563
1.75526E+12,0,-64.308563
1.75526E+12,0,-64.308563
1.75526E+12,0,-64.308563
1.75526E+12,0,-64.308563
1.75526E+12,0,-64.416756
1.75526E+12,0,-64.416756
1.75526E+12,0,-64.416756
1.75526E+12,0,-64.416756
1.75526E+12,0,-64.416756
1.75526E+12,0,-64.492027
1.75526E+12,0,-64.492027
1.75526E+12,0,-64.492027
1.75526E+12,0,-64.492027
1.75526E+12,0,-64.492027
1.75526E+12,0,-64.48381
1.75526E+12,0,-64.48381
1.75526E+12,0,-64.48381
1.75526E+12,0,-64.48381
1.75526E+12,0,-64.48381
1.75526E+12,0,-64.584709
1.75526E+12,0,-64.584709
1.75526E+12,0,-64.584709
1.75526E+12,0,-64.584709
1.75526E+12,0,-64.584709
1.75526E+12,0,-64.973717
1.75526E+12,0,-64.973717
1.75526E+12,0,-64.973717
1.75526E+12,0,-64.973717
1.75526E+12,0,-64.973717
1.75526E+12,0,-64.808388
1.75526E+12,0,-64.808388
1.75526E+12,0,-64.808388
1.75526E+12,0,-64.808388
1.75526E+12,0,-64.808388
1.75526E+12,0,-64.663193
1.75526E+12,0,-64.663193
1.75526E+12,0,-64.663193
1.75526E+12,0,-64.663193
1.75526E+12,0,-64.663193
1.75526E+12,0,-64.384468
1.75526E+12,0,-64.384468
1.75526E+12,0,-64.384468
1.75526E+12,0,-64.384468
1.75526E+12,0,-64.384468
1.75526E+12,0,-63.854282
1.75526E+12,0,-63.854282
1.75526E+12,0,-63.854282
1.75526E+12,0,-63.854282
1.75526E+12,0,-63.854282
1.75526E+12,0,-63.070992
1.75526E+12,0,-63.070992
1.75526E+12,0,-63.070992
1.75526E+12,0,-63.070992
1.75526E+12,0,-63.070992
1.75526E+12,0,-62.291847
1.75526E+12,0,-62.291847
1.75526E+12,0,-62.291847
1.75526E+12,0,-62.291847
1.75526E+12,0,-62.291847
1.75526E+12,0,-61.473789
1.75526E+12,0,-61.473789
1.75526E+12,0,-61.473789
1.75526E+12,0,-61.473789
1.75526E+12,0,-61.473789
1.75526E+12,0,-60.899677
1.75526E+12,0,-60.899677
1.75526E+12,0,-60.899677
1.75526E+12,0,-60.899677
1.75526E+12,0,-60.899677
1.75526E+12,0,-60.224361
1.75526E+12,0,-60.224361
1.75526E+12,0,-60.224361
1.75526E+12,0,-60.224361
1.75526E+12,0,-60.224361
1.75526E+12,0,-59.979496
1.75526E+12,0,-59.979496
1.75526E+12,0,-59.979496
1.75526E+12,0,-59.979496
1.75526E+12,0,-59.979496
1.75526E+12,0,-60.071568
1.75526E+12,0,-60.071568
1.75526E+12,0,-60.071568
1.75526E+12,0,-60.071568
1.75526E+12,0,-60.071568
1.75526E+12,0,-60.244316
1.75526E+12,0,-60.244316
1.75526E+12,0,-60.244316
1.75526E+12,0,-60.244316
1.75526E+12,0,-60.244316
1.75526E+12,0,-60.006435
1.75526E+12,0,-60.006435
1.75526E+12,0,-60.006435
1.75526E+12,0,-60.006435
1.75526E+12,0,-60.006435
1.75526E+12,0,-59.958149
1.75526E+12,0,-59.958149
1.75526E+12,0,-59.958149
1.75526E+12,0,-59.958149
1.75526E+12,0,-59.958149
1.75526E+12,0,-59.726894
1.75526E+12,0,-59.726894
1.75526E+12,0,-59.726894
1.75526E+12,0,-59.726894
1.75526E+12,0,-59.726894
1.75526E+12,0,-59.398804
1.75526E+12,0,-59.398804
1.75526E+12,0,-59.398804
1.75526E+12,0,-59.398804
1.75526E+12,0,-59.398804
1.75526E+12,0,-59.145519
1.75526E+12,0,-59.145519
1.75526E+12,0,-59.145519
1.75526E+12,0,-59.145519
1.75526E+12,0,-59.145519
1.75526E+12,0,-59.170403
1.75526E+12,0,-59.170403
1.75526E+12,0,-59.170403
1.75526E+12,0,-59.170403
1.75526E+12,0,-59.170403
1.75526E+12,0,-58.98011
1.75526E+12,0,-58.98011
1.75526E+12,0,-58.98011
1.75526E+12,0,-58.98011
1.75526E+12,0,-58.98011
1.75526E+12,0,-58.760117
1.75526E+12,0,-58.760117
1.75526E+12,0,-58.760117
1.75526E+12,0,-58.760117
1.75526E+12,0,-58.760117
1.75526E+12,0,-58.230625
1.75526E+12,0,-58.230625
1.75526E+12,0,-58.230625
1.75526E+12,0,-58.230625
1.75526E+12,0,-58.230625
1.75526E+12,0,-57.515751
1.75526E+12,0,-57.515751
1.75526E+12,0,-57.515751
1.75526E+12,0,-57.515751
1.75526E+12,0,-57.515751
1.75526E+12,0,-56.187103
1.75526E+12,0,-56.187103
1.75526E+12,0,-56.187103
1.75526E+12,0,-56.187103
1.75526E+12,0,-56.187103
1.75526E+12,0,-54.559872
1.75526E+12,0,-54.559872
1.75526E+12,0,-54.559872
1.75526E+12,0,-54.559872
1.75526E+12,0,-54.559872
1.75526E+12,0,-53.064674
1.75526E+12,0,-53.064674
1.75526E+12,0,-53.064674
1.75526E+12,0,-53.064674
1.75526E+12,0,-53.064674
1.75526E+12,0,-52.111267
1.75526E+12,0,-52.111267
1.75526E+12,0,-52.111267
1.75526E+12,0,-52.111267
1.75526E+12,0,-52.111267
1.75526E+12,0,-51.844757
1.75526E+12,0,-51.844757
1.75526E+12,0,-51.844757
1.75526E+12,0,-51.844757
1.75526E+12,0,-51.844757
1.75526E+12,0,-52.155994
1.75526E+12,0,-52.155994
1.75526E+12,0,-52.155994
1.75526E+12,0,-52.155994
1.75526E+12,0,-52.155994
1.75526E+12,0,-52.858513
1.75526E+12,0,-52.858513
1.75526E+12,0,-52.858513
1.75526E+12,0,-52.858513
1.75526E+12,0,-52.858513
1.75526E+12,0,-53.828285
1.75526E+12,0,-53.828285
1.75526E+12,0,-53.828285
1.75526E+12,0,-53.828285
1.75526E+12,0,-53.828285
1.75526E+12,0,-54.892941
1.75526E+12,0,-54.892941
1.75526E+12,0,-54.892941
1.75526E+12,0,-54.892941
1.75526E+12,0,-54.892941
1.75526E+12,0,-56.34787
1.75526E+12,0,-56.34787
1.75526E+12,0,-56.34787
1.75526E+12,0,-56.34787
1.75526E+12,0,-56.34787
1.75526E+12,0,-58.342083
1.75526E+12,0,-58.342083
1.75526E+12,0,-58.342083
1.75526E+12,0,-58.342083
1.75526E+12,0,-58.342083
1.75526E+12,0,-61.1432
1.75526E+12,0,-61.1432
1.75526E+12,0,-61.1432
1.75526E+12,0,-61.1432
1.75526E+12,0,-61.1432
1.75526E+12,0,-64.117958
1.75526E+12,0,-64.117958
1.75526E+12,0,-64.117958
1.75526E+12,0,-64.117958
1.75526E+12,0,-64.117958
1.75526E+12,0,-67.219193
1.75526E+12,0,-67.219193
1.75526E+12,0,-67.219193
1.75526E+12,0,-67.219193
1.75526E+12,0,-67.219193
1.75526E+12,0,-69.933319
1.75526E+12,0,-69.933319
1.75526E+12,0,-69.933319
1.75526E+12,0,-69.933319
1.75526E+12,0,-69.933319
1.75526E+12,0,-72.070419
1.75526E+12,0,-72.070419
1.75526E+12,0,-72.070419
1.75526E+12,0,-72.070419
1.75526E+12,0,-72.070419
1.75526E+12,0,-73.337097
1.75526E+12,0,-73.337097
1.75526E+12,0,-73.337097
1.75526E+12,0,-73.337097
1.75526E+12,0,-73.337097
1.75526E+12,0,-73.903061
1.75526E+12,0,-73.903061
1.75526E+12,0,-73.903061
1.75526E+12,0,-73.903061
1.75526E+12,0,-73.903061
1.75526E+12,0,-73.538567
1.75526E+12,0,-73.538567
1.75526E+12,0,-73.538567
1.75526E+12,0,-73.538567
1.75526E+12,0,-73.538567
1.75526E+12,0,-72.786591
1.75526E+12,0,-72.786591
1.75526E+12,0,-72.786591
1.75526E+12,0,-72.786591
1.75526E+12,0,-72.786591
1.75526E+12,0,-71.429695
1.75526E+12,0,-71.429695
1.75526E+12,0,-71.429695
1.75526E+12,0,-71.429695
1.75526E+12,0,-71.429695
1.75526E+12,0,-69.985481
1.75526E+12,0,-69.985481
1.75526E+12,0,-69.985481
1.75526E+12,0,-69.985481
1.75526E+12,0,-69.985481
1.75526E+12,0,-68.125244
1.75526E+12,0,-68.125244
1.75526E+12,0,-68.125244
1.75526E+12,0,-68.125244
1.75526E+12,0,-68.125244
1.75526E+12,0,-66.01429
1.75526E+12,0,-66.01429
1.75526E+12,0,-66.01429
1.75526E+12,0,-66.01429
1.75526E+12,0,-66.01429
1.75526E+12,0,-63.541256
1.75526E+12,0,-63.541256
1.75526E+12,0,-63.541256
1.75526E+12,0,-63.541256
1.75526E+12,0,-63.541256
1.75526E+12,0,-61.477612
1.75526E+12,0,-61.477612
1.75526E+12,0,-61.477612
1.75526E+12,0,-61.477612
1.75526E+12,0,-61.477612
1.75526E+12,0,-59.896954
1.75526E+12,0,-59.896954
1.75526E+12,0,-59.896954
1.75526E+12,0,-59.896954
1.75526E+12,0,-59.896954
1.75526E+12,0,-58.885185
1.75526E+12,0,-58.885185
1.75526E+12,0,-58.885185
1.75526E+12,0,-58.885185
1.75526E+12,0,-58.885185
1.75526E+12,0,-58.323719
1.75526E+12,0,-58.323719
1.75526E+12,0,-58.323719
1.75526E+12,0,-58.323719
1.75526E+12,0,-58.323719
1.75526E+12,0,-58.174648
1.75526E+12,0,-58.174648
1.75526E+12,0,-58.174648
1.75526E+12,0,-58.174648
1.75526E+12,0,-58.174648
1.75526E+12,0,-58.160053
1.75526E+12,0,-58.160053
1.75526E+12,0,-58.160053
1.75526E+12,0,-58.160053
1.75526E+12,0,-58.160053
1.75526E+12,0,-58.634182
1.75526E+12,0,-58.634182
1.75526E+12,0,-58.634182
1.75526E+12,0,-58.634182
1.75526E+12,0,-58.634182
1.75526E+12,0,-59.533283
1.75526E+12,0,-59.533283
1.75526E+12,0,-59.533283
1.75526E+12,0,-59.533283
1.75526E+12,0,-59.533283
1.75526E+12,0,-60.817116
1.75526E+12,0,-60.817116
1.75526E+12,0,-60.817116
1.75526E+12,0,-60.817116
1.75526E+12,0,-60.817116
1.75526E+12,0,-62.419132
1.75526E+12,0,-62.419132
1.75526E+12,0,-62.419132
1.75526E+12,0,-62.419132
1.75526E+12,0,-62.419132
1.75526E+12,0,-64.46199
1.75526E+12,0,-64.46199
1.75526E+12,0,-64.46199
1.75526E+12,0,-64.46199
1.75526E+12,0,-64.46199
1.75526E+12,0,-66.731636
1.75526E+12,0,-66.731636
1.75526E+12,0,-66.731636
1.75526E+12,0,-66.731636
1.75526E+12,0,-66.731636
1.75526E+12,0,-68.766724
1.75526E+12,0,-68.766724
1.75526E+12,0,-68.766724
1.75526E+12,0,-68.766724
1.75526E+12,0,-68.766724
1.75526E+12,0,-70.562477
1.75526E+12,0,-70.562477
1.75526E+12,0,-70.562477
1.75526E+12,0,-70.562477
1.75526E+12,0,-70.562477
1.75526E+12,0,-71.745186
1.75526E+12,0,-71.745186
1.75526E+12,0,-71.745186
1.75526E+12,0,-71.745186
1.75526E+12,0,-71.745186
1.75526E+12,0,-72.369858
1.75526E+12,0,-72.369858
1.75526E+12,0,-72.369858
1.75526E+12,0,-72.369858
1.75526E+12,0,-72.369858
1.75526E+12,0,-72.423264
1.75526E+12,0,-72.423264
1.75526E+12,0,-72.423264
1.75526E+12,0,-72.423264
1.75526E+12,0,-72.423264
1.75526E+12,0,-72.253838
1.75526E+12,0,-72.253838
1.75526E+12,0,-72.253838
1.75526E+12,0,-72.253838
1.75526E+12,0,-72.253838
1.75526E+12,0,-72.388176
1.75526E+12,0,-72.388176
1.75526E+12,0,-72.388176
1.75526E+12,0,-72.388176
1.75526E+12,0,-72.388176
1.75526E+12,0,-72.818832
1.75526E+12,0,-72.818832
1.75526E+12,0,-72.818832
1.75526E+12,0,-72.818832
1.75526E+12,0,-72.818832
1.75526E+12,0,-73.894539
1.75526E+12,0,-73.894539
1.75526E+12,0,-73.894539
1.75526E+12,0,-73.894539
1.75526E+12,0,-73.894539
1.75526E+12,0,-74.713371
1.75526E+12,0,-74.713371
1.75526E+12,0,-74.713371
1.75526E+12,0,-74.713371
1.75526E+12,0,-74.713371
1.75526E+12,0,-74.874779
1.75526E+12,0,-74.874779
1.75526E+12,0,-74.874779
1.75526E+12,0,-74.874779
1.75526E+12,0,-74.874779
1.75526E+12,0,-74.449211
1.75526E+12,0,-74.449211
1.75526E+12,0,-74.449211
1.75526E+12,0,-74.449211
1.75526E+12,0,-74.449211
1.75526E+12,0,-73.768585
1.75526E+12,0,-73.768585
1.75526E+12,0,-73.768585
1.75526E+12,0,-73.768585
1.75526E+12,0,-73.768585
1.75526E+12,0,-73.131561
1.75526E+12,0,-73.131561
1.75526E+12,0,-73.131561
1.75526E+12,0,-73.131561
1.75526E+12,0,-73.131561
1.75526E+12,0,-72.658508
1.75526E+12,0,-72.658508
1.75526E+12,0,-72.658508
1.75526E+12,0,-72.658508
1.75526E+12,0,-72.658508
1.75526E+12,0,-72.763908
1.75526E+12,0,-72.763908
1.75526E+12,0,-72.763908
1.75526E+12,0,-72.763908
1.75526E+12,0,-72.763908
1.75526E+12,0,-73.59967
1.75526E+12,0,-73.59967
1.75526E+12,0,-73.59967
1.75526E+12,0,-73.59967
1.75526E+12,0,-73.59967
1.75526E+12,0,-75.134903
1.75526E+12,0,-75.134903
1.75526E+12,0,-75.134903
1.75526E+12,0,-75.134903
1.75526E+12,0,-75.134903
1.75526E+12,0,-77.055229
1.75526E+12,0,-77.055229
1.75526E+12,0,-77.055229
1.75526E+12,0,-77.055229
1.75526E+12,0,-77.055229
1.75526E+12,0,-79.170975
1.75526E+12,0,-79.170975
1.75526E+12,0,-79.170975
1.75526E+12,0,-79.170975
1.75526E+12,0,-79.170975
1.75526E+12,0,-80.600143
1.75526E+12,0,-80.600143
1.75526E+12,0,-80.600143
1.75526E+12,0,-80.600143
1.75526E+12,0,-80.600143
1.75526E+12,0,-81.157639
1.75526E+12,0,-81.157639
1.75526E+12,0,-81.157639
1.75526E+12,0,-81.157639
1.75526E+12,0,-81.157639
1.75526E+12,0,-81.229813
1.75526E+12,0,-81.229813
1.75526E+12,0,-81.229813
1.75526E+12,0,-81.229813
1.75526E+12,0,-81.229813
1.75526E+12,0,-81.410538
1.75526E+12,0,-81.410538
1.75526E+12,0,-81.410538
1.75526E+12,0,-81.410538
1.75526E+12,0,-81.410538
1.75526E+12,0,-81.50515
1.75526E+12,0,-81.50515
1.75526E+12,0,-81.50515
1.75526E+12,0,-81.50515
1.75526E+12,0,-81.50515
1.75526E+12,0,-81.387138
1.75526E+12,0,-81.387138
1.75526E+12,0,-81.387138
1.75526E+12,0,-81.387138
1.75526E+12,0,-81.387138
1.75526E+12,0,-81.264526
1.75526E+12,0,-81.264526
1.75526E+12,0,-81.264526
1.75526E+12,0,-81.264526
1.75526E+12,0,-81.264526
1.75526E+12,0,-81.251434
1.75526E+12,0,-81.251434
1.75526E+12,0,-81.251434
1.75526E+12,0,-81.251434
1.75526E+12,0,-81.251434
1.75526E+12,0,-80.832924
1.75526E+12,0,-80.832924
1.75526E+12,0,-80.832924
1.75526E+12,0,-80.832924
1.75526E+12,0,-80.832924
1.75526E+12,0,-79.974541
1.75526E+12,0,-79.974541
1.75526E+12,0,-79.974541
1.75526E+12,0,-79.974541
1.75526E+12,0,-79.974541
1.75526E+12,0,-78.789993
1.75526E+12,0,-78.789993
1.75526E+12,0,-78.789993
1.75526E+12,0,-78.789993
1.75526E+12,0,-78.789993
1.75526E+12,0,-76.942848
1.75526E+12,0,-76.942848
1.75526E+12,0,-76.942848
1.75526E+12,0,-76.942848
1.75526E+12,0,-76.942848
1.75526E+12,0,-75.231865
1.75526E+12,0,-75.231865
1.75526E+12,0,-75.231865
1.75526E+12,0,-75.231865
1.75526E+12,0,-75.231865
1.75526E+12,0,-73.783218
1.75526E+12,0,-73.783218
1.75526E+12,0,-73.783218
1.75526E+12,0,-73.783218
1.75526E+12,0,-73.783218
1.75526E+12,0,-72.576004
1.75526E+12,0,-72.576004
1.75526E+12,0,-72.576004
1.75526E+12,0,-72.576004
1.75526E+12,0,-72.576004
1.75526E+12,0,-71.62191
1.75526E+12,0,-71.62191
1.75526E+12,0,-71.62191
1.75526E+12,0,-71.62191
1.75526E+12,0,-71.62191
1.75526E+12,0,-70.225517
1.75526E+12,0,-70.225517
1.75526E+12,0,-70.225517
1.75526E+12,0,-70.225517
1.75526E+12,0,-70.225517
1.75526E+12,0,-67.900986
1.75526E+12,0,-67.900986
1.75526E+12,0,-67.900986
1.75526E+12,0,-67.900986
1.75526E+12,0,-67.900986
1.75526E+12,0,-64.442245
1.75526E+12,0,-64.442245
1.75526E+12,0,-64.442245
1.75526E+12,0,-64.442245
1.75526E+12,0,-64.442245
1.75526E+12,0,-60.891827
1.75526E+12,0,-60.891827
1.75526E+12,0,-60.891827
1.75526E+12,0,-60.891827
1.75526E+12,0,-60.891827
1.75526E+12,0,-58.030514
1.75526E+12,0,-58.030514
1.75526E+12,0,-58.030514
1.75526E+12,0,-58.030514
1.75526E+12,0,-58.030514
1.75526E+12,0,-56.107304
1.75526E+12,0,-56.107304
1.75526E+12,0,-56.107304
1.75526E+12,0,-56.107304
1.75526E+12,0,-56.107304
1.75526E+12,0,-52.11277
1.75526E+12,0,-52.11277
1.75526E+12,0,-52.11277
1.75526E+12,0,-52.11277
1.75526E+12,0,-52.11277
1.75526E+12,0,-47.987316
1.75526E+12,0,-47.987316
1.75526E+12,0,-47.987316
1.75526E+12,0,-47.987316
1.75526E+12,0,-47.987316
1.75526E+12,0,-43.901123
1.75526E+12,0,-43.901123
1.75526E+12,0,-43.901123
1.75526E+12,0,-43.901123
1.75526E+12,0,-43.901123
1.75526E+12,0,-40.179729
1.75526E+12,0,-40.179729
1.75526E+12,0,-40.179729
1.75526E+12,0,-40.179729
1.75526E+12,0,-40.179729
1.75526E+12,0,-36.797741
1.75526E+12,0,-36.797741
1.75526E+12,0,-36.797741
1.75526E+12,0,-36.797741
1.75526E+12,0,-36.797741
1.75526E+12,0,-33.757671
1.75526E+12,0,-33.757671
1.75526E+12,0,-33.757671
1.75526E+12,0,-33.757671
1.75526E+12,0,-33.757671
1.75526E+12,0,-31.126318
1.75526E+12,0,-31.126318
1.75526E+12,0,-31.126318
1.75526E+12,0,-31.126318
1.75526E+12,0,-31.126318
1.75526E+12,0,-29.645008
1.75526E+12,0,-29.645008
1.75526E+12,0,-29.645008
1.75526E+12,0,-29.645008
1.75526E+12,0,-29.645008
1.75526E+12,0,-29.180037
1.75526E+12,0,-29.180037
1.75526E+12,0,-29.180037
1.75526E+12,0,-29.180037
1.75526E+12,0,-29.180037
1.75526E+12,0,-30.035963
1.75526E+12,0,-30.035963
1.75526E+12,0,-30.035963
1.75526E+12,0,-30.035963
1.75526E+12,0,-30.035963
1.75526E+12,0,-31.014112
1.75526E+12,0,-31.014112
1.75526E+12,0,-31.014112
1.75526E+12,0,-31.014112
1.75526E+12,0,-31.014112
1.75526E+12,0,-30.978989
1.75526E+12,0,-30.978989
1.75526E+12,0,-30.978989
1.75526E+12,0,-30.978989
1.75526E+12,0,-30.978989
1.75526E+12,0,-30.015472
1.75526E+12,0,-30.015472
1.75526E+12,0,-30.015472
1.75526E+12,0,-30.015472
1.75526E+12,0,-30.015472
1.75526E+12,0,-30.691557
1.75526E+12,0,-30.691557
1.75526E+12,0,-30.691557
1.75526E+12,0,-30.691557
1.75526E+12,0,-30.691557
1.75526E+12,0,-31.986423
1.75526E+12,0,-31.986423
1.75526E+12,0,-31.986423
1.75526E+12,0,-31.986423
1.75526E+12,0,-31.986423
1.75526E+12,0,-34.239437
1.75526E+12,0,-34.239437
1.75526E+12,0,-34.239437
1.75526E+12,0,-34.239437
1.75526E+12,0,-34.239437
1.75526E+12,0,-36.637943
1.75526E+12,0,-36.637943
1.75526E+12,0,-36.637943
1.75526E+12,0,-36.637943
1.75526E+12,0,-36.637943
1.75526E+12,0,-39.309723
1.75526E+12,0,-39.309723
1.75526E+12,0,-39.309723
1.75526E+12,0,-39.309723
1.75526E+12,0,-39.309723
1.75526E+12,0,-41.653988
1.75526E+12,0,-41.653988
1.75526E+12,0,-41.653988
1.75526E+12,0,-41.653988
1.75526E+12,0,-41.653988
1.75526E+12,0,-43.392849
1.75526E+12,0,-43.392849
1.75526E+12,0,-43.392849
1.75526E+12,0,-43.392849
1.75526E+12,0,-43.392849
1.75526E+12,0,-44.334072
1.75526E+12,0,-44.334072
1.75526E+12,0,-44.334072
1.75526E+12,0,-44.334072
1.75526E+12,0,-44.334072
1.75526E+12,0,-44.858494
1.75526E+12,0,-44.858494
1.75526E+12,0,-44.858494
1.75526E+12,0,-44.858494
1.75526E+12,0,-44.858494
1.75526E+12,0,-45.48896
1.75526E+12,0,-45.48896
1.75526E+12,0,-45.48896
1.75526E+12,0,-45.48896
1.75526E+12,0,-45.48896
1.75526E+12,0,-46.880634
1.75526E+12,0,-46.880634
1.75526E+12,0,-46.880634
1.75526E+12,0,-46.880634
1.75526E+12,0,-46.880634
1.75526E+12,0,-48.417965
1.75526E+12,0,-48.417965
1.75526E+12,0,-48.417965
1.75526E+12,0,-48.417965
1.75526E+12,0,-48.417965
1.75526E+12,0,-49.568161
1.75526E+12,0,-49.568161
1.75526E+12,0,-49.568161
1.75526E+12,0,-49.568161
1.75526E+12,0,-49.568161
1.75526E+12,0,-51.169868
1.75526E+12,0,-51.169868
1.75526E+12,0,-51.169868
1.75526E+12,0,-51.169868
1.75526E+12,0,-51.169868
1.75526E+12,0,-52.686245
1.75526E+12,0,-52.686245
1.75526E+12,0,-52.686245
1.75526E+12,0,-52.686245
1.75526E+12,0,-52.686245
1.75526E+12,0,-53.232391
1.75526E+12,0,-53.232391
1.75526E+12,0,-53.232391
1.75526E+12,0,-53.232391
1.75526E+12,0,-53.232391
1.75526E+12,0,-52.478947
1.75526E+12,0,-52.478947
1.75526E+12,0,-52.478947
1.75526E+12,0,-52.478947
1.75526E+12,0,-52.478947
1.75526E+12,0,-51.175594
1.75526E+12,0,-51.175594
1.75526E+12,0,-51.175594
1.75526E+12,0,-51.175594
1.75526E+12,0,-51.175594
1.75526E+12,0,-49.784412
1.75526E+12,0,-49.784412
1.75526E+12,0,-49.784412
1.75526E+12,0,-49.784412
1.75526E+12,0,-49.784412
1.75526E+12,0,-48.720051
1.75526E+12,0,-48.720051
1.75526E+12,0,-48.720051
1.75526E+12,0,-48.720051
1.75526E+12,0,-48.720051
1.75526E+12,0,-47.877262
1.75526E+12,0,-47.877262
1.75526E+12,0,-47.877262
1.75526E+12,0,-47.877262
