timestamp,encoderLSpeed,leftCtrl
1755262862293,0.000000,0.000000
1755262862297,0.000000,0.000000
1755262862297,0.000000,0.000000
1755262862300,0.000000,0.000000
1755262862300,0.000000,0.000000
1755262862304,0.000000,0.000000
1755262862304,0.000000,0.000000
1755262862308,0.000000,0.000000
1755262862308,0.000000,0.000000
1755262862311,0.000000,0.000000
1755262862315,0.000000,0.000000
1755262862315,0.000000,0.000000
1755262862318,0.000000,0.000000
1755262862319,0.000000,0.000000
1755262862323,0.000000,0.000000
1755262862323,0.000000,0.000000
1755262862326,0.000000,0.000000
1755262862326,0.000000,0.000000
1755262862330,0.000000,0.000000
1755262862333,0.000000,0.000000
1755262862334,0.000000,0.000000
1755262862337,0.000000,0.000000
1755262862337,0.000000,0.000000
1755262862341,0.000000,0.000000
1755262862341,0.000000,0.000000
1755262862344,0.000000,0.000000
1755262862348,0.000000,0.000000
1755262862348,0.000000,0.000000
1755262862352,0.000000,0.000000
1755262862352,0.000000,0.000000
1755262862356,0.000000,0.000000
1755262862356,0.000000,0.000000
1755262862359,0.000000,0.000000
1755262862359,0.000000,0.000000
1755262862363,0.000000,0.000000
1755262862363,0.000000,0.000000
1755262862366,0.000000,0.000000
1755262862370,0.000000,0.000000
1755262862370,0.000000,0.000000
1755262862374,0.000000,0.000000
1755262862374,0.000000,0.000000
1755262862381,0.000000,0.000000
1755262862386,0.000000,0.000000
1755262862386,0.000000,0.000000
1755262862386,0.000000,0.000000
1755262862386,0.000000,0.000000
1755262862386,0.000000,0.000000
1755262862390,0.000000,0.000000
1755262862390,0.000000,0.000000
1755262862393,0.000000,0.000000
1755262862397,0.000000,0.000000
1755262862397,0.000000,0.000000
1755262862397,0.000000,0.000000
1755262862401,0.000000,0.000000
1755262862405,0.000000,0.000000
1755262862405,0.000000,0.000000
1755262862408,0.000000,0.000000
1755262862408,0.000000,0.000000
1755262862412,0.000000,0.000000
1755262862412,0.000000,0.000000
1755262862416,0.000000,0.000000
1755262862419,0.000000,0.000000
1755262862419,0.000000,0.000000
1755262862423,0.000000,0.000000
1755262862423,0.000000,0.000000
1755262862427,0.000000,0.000000
1755262862427,0.000000,0.000000
1755262862431,0.000000,0.000000
1755262862431,0.000000,0.000000
1755262862434,0.000000,0.000000
1755262862438,0.000000,0.000000
1755262862438,0.000000,0.000000
1755262862442,0.000000,0.000000
1755262862442,0.000000,0.000000
1755262862445,0.000000,0.000000
1755262862445,0.000000,0.000000
1755262862449,0.000000,0.000000
1755262862449,0.000000,0.000000
1755262862452,0.000000,0.000000
1755262862456,0.000000,0.000000
1755262862457,0.000000,0.000000
1755262862459,0.000000,0.000000
1755262862459,0.000000,0.000000
1755262862464,0.000000,0.000000
1755262862464,0.000000,0.000000
1755262862467,0.000000,0.000000
1755262862467,0.000000,0.000000
1755262862471,0.000000,0.000000
1755262862475,0.000000,0.000000
1755262862475,0.000000,0.000000
1755262862478,0.000000,0.000000
1755262862478,0.000000,0.000000
1755262862482,0.000000,0.000000
1755262862482,0.000000,0.000000
1755262862486,0.000000,0.000000
1755262862486,0.000000,0.000000
1755262862490,0.000000,0.000000
1755262862490,0.000000,0.000000
1755262862494,0.000000,0.000000
1755262862498,0.000000,0.000000
1755262862498,0.000000,0.000000
1755262862501,0.000000,0.000000
1755262862501,0.000000,0.000000
1755262862505,0.000000,0.000000
1755262862505,0.000000,0.000000
1755262862509,0.000000,0.000000
1755262862513,0.000000,0.000000
1755262862513,0.000000,0.000000
1755262862513,0.000000,0.000000
1755262862516,0.000000,0.000000
1755262862520,0.000000,0.000000
1755262862520,0.000000,0.000000
1755262862524,0.000000,0.000000
1755262862524,0.000000,0.000000
1755262862527,0.000000,0.000000
1755262862527,0.000000,0.000000
1755262862531,0.000000,0.000000
1755262862531,0.000000,0.000000
1755262862535,0.000000,0.000000
1755262862535,0.000000,0.000000
1755262862539,0.000000,0.000000
1755262862542,0.000000,0.000000
1755262862542,0.000000,0.000000
1755262862546,0.000000,0.000000
1755262862546,0.000000,0.000000
1755262862550,0.000000,0.000000
1755262862553,0.000000,0.000000
1755262862553,0.000000,0.000000
1755262862557,0.000000,0.000000
1755262862557,0.000000,0.000000
1755262862561,0.000000,0.000000
1755262862561,0.000000,0.000000
1755262862565,0.000000,0.000000
1755262862565,0.000000,0.000000
1755262862568,0.000000,0.000000
1755262862568,0.000000,0.000000
1755262862572,0.000000,0.000000
1755262862572,0.000000,0.000000
1755262862576,0.000000,0.000000
1755262862579,0.000000,0.000000
1755262862579,0.000000,0.000000
1755262862583,0.000000,0.000000
1755262862583,0.000000,0.000000
1755262862587,0.000000,0.000000
1755262862587,0.000000,0.000000
1755262862590,0.000000,0.000000
1755262862593,0.000000,0.000000
1755262862594,0.000000,0.000000
1755262862598,0.000000,0.000000
1755262862598,0.000000,0.000000
1755262862601,0.000000,0.000000
1755262862601,0.000000,0.000000
1755262862606,0.000000,0.000000
1755262862606,0.000000,0.000000
1755262862609,0.000000,0.000000
1755262862609,0.000000,0.000000
1755262862613,0.000000,0.000000
1755262862613,0.000000,0.000000
1755262862616,0.000000,0.000000
1755262862616,0.000000,0.000000
1755262862621,0.000000,0.000000
1755262862625,0.000000,0.000000
1755262862625,0.000000,0.000000
1755262862628,0.000000,0.000000
1755262862628,0.000000,0.000000
1755262862632,0.000000,0.000000
1755262862632,0.000000,0.000000
1755262862635,0.000000,0.000000
1755262862640,0.000000,0.000000
1755262862640,0.000000,0.000000
1755262862640,0.000000,0.000000
1755262862643,0.000000,0.000000
1755262862648,0.000000,0.000000
1755262862648,0.000000,0.000000
1755262862648,0.000000,0.000000
1755262862653,0.000000,0.000000
1755262862653,0.000000,0.000000
1755262862658,0.000000,0.000000
1755262862658,0.000000,0.000000
1755262862658,0.000000,0.000000
1755262862661,0.000000,0.000000
1755262862664,0.000000,0.000000
1755262862664,0.000000,0.000000
1755262862668,0.000000,0.000000
1755262862672,0.000000,0.000000
1755262862672,0.000000,0.000000
1755262862675,0.000000,0.000000
1755262862675,0.000000,0.000000
1755262862678,0.000000,0.000000
1755262862679,0.000000,0.000000
1755262862682,0.000000,0.000000
1755262862685,0.000000,0.000000
1755262862685,0.000000,0.000000
1755262862690,0.000000,0.000000
1755262862690,0.000000,0.000000
1755262862693,0.000000,0.000000
1755262862693,0.000000,0.000000
1755262862697,0.000000,0.000000
1755262862697,0.000000,0.000000
1755262862701,0.000000,0.000000
1755262862704,0.000000,0.000000
1755262862704,0.000000,0.000000
1755262862707,0.000000,0.000000
1755262862707,0.000000,0.000000
1755262862711,0.000000,0.000000
1755262862715,0.000000,0.000000
1755262862715,0.000000,0.000000
1755262862718,0.000000,0.000000
1755262862719,0.000000,0.000000
1755262862723,0.000000,0.000000
1755262862723,0.000000,0.000000
1755262862726,0.000000,0.000000
1755262862726,0.000000,0.000000
1755262862731,0.000000,0.000000
1755262862731,0.000000,0.000000
1755262862734,0.000000,0.000000
1755262862734,0.000000,0.000000
1755262862738,0.000000,0.000000
1755262862738,0.000000,0.000000
1755262862741,0.000000,0.000000
1755262862741,0.000000,0.000000
1755262862745,0.000000,0.000000
1755262862749,0.000000,0.000000
1755262862749,0.000000,0.000000
1755262862753,0.000000,0.000000
1755262862753,0.000000,0.000000
1755262862758,0.000000,0.000000
1755262862758,0.000000,0.000000
1755262862761,0.000000,0.000000
1755262862761,0.000000,0.000000
1755262862765,0.000000,0.000000
1755262862765,0.000000,0.000000
1755262862769,0.000000,0.000000
1755262862773,0.000000,0.000000
1755262862773,0.000000,0.000000
1755262862773,0.000000,0.000000
1755262862777,0.000000,0.000000
1755262862780,0.000000,0.000000
1755262862780,0.000000,0.000000
1755262862784,0.000000,0.000000
1755262862784,0.000000,0.000000
1755262862787,0.000000,0.000000
1755262862787,0.000000,0.000000
1755262862792,0.000000,0.000000
1755262862792,0.000000,0.000000
1755262862795,0.000000,0.000000
1755262862799,0.000000,0.000000
1755262862799,0.000000,0.000000
1755262862803,0.000000,0.000000
1755262862803,0.000000,0.000000
1755262862806,0.000000,0.000000
1755262862806,0.000000,0.000000
1755262862810,0.000000,0.000000
1755262862810,0.000000,0.000000
1755262862814,0.000000,0.000000
1755262862814,0.000000,0.000000
1755262862817,0.000000,0.000000
1755262862817,0.000000,0.000000
1755262862822,0.000000,0.000000
1755262862822,0.000000,0.000000
1755262862825,0.000000,0.000000
1755262862825,0.000000,0.000000
1755262862829,0.000000,0.000000
1755262862833,0.000000,0.000000
1755262862833,0.000000,0.000000
1755262862837,0.000000,0.000000
1755262862841,0.000000,0.000000
1755262862841,0.000000,0.000000
1755262862844,0.000000,0.000000
1755262862844,0.000000,0.000000
1755262862848,0.000000,0.000000
1755262862848,0.000000,0.000000
1755262862851,0.000000,0.000000
1755262862851,0.000000,0.000000
1755262862856,0.000000,0.000000
1755262862856,0.000000,0.000000
1755262862859,0.000000,0.000000
1755262862859,0.000000,0.000000
1755262862863,0.000000,0.000000
1755262862863,0.000000,0.000000
1755262862867,0.000000,0.000000
1755262862867,0.000000,0.000000
1755262862871,0.000000,0.000000
1755262862871,0.000000,0.000000
1755262862874,0.000000,0.000000
1755262862874,0.000000,0.000000
1755262862878,0.000000,0.000000
1755262862881,0.000000,0.000000
1755262862881,0.000000,0.000000
1755262862885,0.000000,0.000000
1755262862889,0.000000,0.000000
1755262862889,0.000000,0.000000
1755262862889,0.000000,0.000000
1755262862893,0.000000,0.000000
1755262862897,0.000000,0.000000
1755262862897,0.000000,0.000000
1755262862900,0.000000,0.000000
1755262862900,0.000000,0.000000
1755262862904,0.000000,0.000000
1755262862904,0.000000,0.000000
1755262862908,0.000000,0.000000
1755262862908,0.000000,0.000000
1755262862912,0.000000,0.000000
1755262862912,0.000000,0.000000
1755262862915,0.000000,0.000000
1755262862919,0.000000,0.000000
1755262862920,0.000000,0.000000
1755262862923,0.000000,0.000000
1755262862923,0.000000,0.000000
1755262862927,0.000000,0.000000
1755262862927,0.000000,0.000000
1755262862931,0.000000,0.000000
1755262862931,0.000000,0.000000
1755262862935,0.000000,0.000000
1755262862935,0.000000,0.000000
1755262862939,0.000000,0.000000
1755262862939,0.000000,0.000000
1755262862942,0.000000,0.000000
1755262862946,0.000000,0.000000
1755262862946,0.000000,0.000000
1755262862950,0.000000,0.000000
1755262862950,0.000000,0.000000
1755262862953,0.000000,0.000000
1755262862953,0.000000,0.000000
1755262862957,0.000000,0.000000
1755262862957,0.000000,0.000000
1755262862960,0.000000,0.000000
1755262862965,0.000000,0.000000
1755262862965,0.000000,0.000000
1755262862968,0.000000,0.000000
1755262862968,0.000000,0.000000
1755262862973,0.000000,0.000000
1755262862973,0.000000,0.000000
1755262862976,0.000000,0.000000
1755262862976,0.000000,0.000000
1755262862981,0.000000,0.000000
1755262862981,0.000000,0.000000
1755262862984,0.000000,0.000000
1755262862984,0.000000,0.000000
1755262862988,0.000000,0.000000
1755262862988,0.000000,0.000000
1755262862992,0.000000,0.000000
1755262862992,0.000000,0.000000
1755262862995,0.000000,0.000000
1755262862995,0.000000,0.000000
1755262862999,0.000000,0.000000
1755262863002,0.000000,0.000000
1755262863002,0.000000,0.000000
1755262863007,0.000000,0.000000
1755262863007,0.000000,0.000000
1755262863010,0.000000,0.000000
1755262863014,0.000000,0.000000
1755262863014,0.000000,0.000000
1755262863017,0.000000,0.000000
1755262863017,0.000000,0.000000
1755262863021,0.000000,0.000000
1755262863021,0.000000,0.000000
1755262863026,0.000000,0.000000
1755262863026,0.000000,0.000000
1755262863029,0.000000,0.000000
1755262863029,0.000000,0.000000
1755262863033,0.000000,0.000000
1755262863033,0.000000,0.000000
1755262863036,0.000000,0.000000
1755262863041,0.000000,0.000000
1755262863041,0.000000,0.000000
1755262863041,0.000000,0.000000
1755262863044,0.000000,0.000000
1755262863048,0.000000,0.000000
1755262863049,0.000000,0.000000
1755262863052,0.000000,0.000000
1755262863052,0.000000,0.000000
1755262863058,0.000000,0.000000
1755262863058,0.000000,0.000000
1755262863058,0.000000,0.000000
1755262863061,0.000000,0.000000
1755262863062,0.000000,0.000000
1755262863066,0.000000,0.000000
1755262863066,0.000000,0.000000
1755262863071,0.000000,0.000000
1755262863071,0.000000,0.000000
1755262863075,0.000000,0.000000
1755262863075,0.000000,0.000000
1755262863078,0.000000,0.000000
1755262863079,0.000000,0.000000
1755262863083,0.000000,0.000000
1755262863083,0.000000,0.000000
1755262863087,0.000000,0.000000
1755262863087,0.000000,0.000000
1755262863092,0.000000,0.000000
1755262863092,0.000000,0.000000
1755262863096,0.000000,0.000000
1755262863097,0.000000,0.000000
1755262863101,0.000000,0.000000
1755262863102,0.000000,0.000000
1755262863102,0.000000,0.000000
1755262863108,0.000000,0.000000
1755262863108,0.000000,0.000000
1755262863108,0.000000,0.000000
1755262863112,0.000000,0.000000
1755262863112,0.000000,0.000000
1755262863116,0.000000,0.000000
1755262863116,0.000000,0.000000
1755262863120,0.000000,0.000000
1755262863120,0.000000,0.000000
1755262863124,0.000000,0.000000
1755262863124,0.000000,0.000000
1755262863128,0.000000,0.000000
1755262863128,0.000000,0.000000
1755262863132,0.000000,0.000000
1755262863132,0.000000,0.000000
1755262863136,0.000000,0.000000
1755262863136,0.000000,0.000000
1755262863140,0.000000,0.000000
1755262863141,0.000000,0.000000
1755262863144,0.000000,0.000000
1755262863144,0.000000,0.000000
1755262863148,0.000000,0.000000
1755262863148,0.000000,0.000000
1755262863152,0.000000,0.000000
1755262863152,0.000000,0.000000
1755262863157,0.000000,0.000000
1755262863157,0.000000,0.000000
1755262863161,0.000000,0.000000
1755262863161,0.000000,0.000000
1755262863166,0.000000,0.000000
1755262863166,0.000000,0.000000
1755262863166,0.000000,0.000000
1755262863171,0.000000,0.000000
1755262863171,0.000000,0.000000
1755262863174,0.000000,0.000000
1755262863175,0.000000,0.000000
1755262863178,0.000000,0.000000
1755262863178,0.000000,0.000000
1755262863182,0.000000,0.000000
1755262863185,0.000000,0.000000
1755262863186,0.000000,0.000000
1755262863190,0.000000,0.000000
1755262863190,0.000000,0.000000
1755262863194,0.000000,0.000000
1755262863194,0.000000,0.000000
1755262863198,0.000000,0.000000
1755262863198,0.000000,0.000000
1755262863201,0.000000,0.000000
1755262863201,0.000000,0.000000
1755262863205,0.000000,0.000000
1755262863205,0.000000,0.000000
1755262863209,0.000000,0.000000
1755262863209,0.000000,0.000000
1755262863212,0.000000,0.000000
1755262863212,0.000000,0.000000
1755262863217,0.000000,0.000000
1755262863220,0.000000,0.000000
1755262863220,0.000000,0.000000
1755262863224,0.000000,0.000000
1755262863224,0.000000,0.000000
1755262863228,0.000000,0.000000
1755262863228,0.000000,0.000000
1755262863232,0.000000,0.000000
1755262863232,0.000000,0.000000
1755262863235,0.000000,0.000000
1755262863239,0.000000,0.000000
1755262863239,0.000000,0.000000
1755262863239,0.000000,0.000000
1755262863243,0.000000,0.000000
1755262863246,0.000000,0.000000
1755262863246,0.000000,0.000000
1755262863250,0.000000,0.000000
1755262863250,0.000000,0.000000
1755262863255,0.000000,0.000000
1755262863255,0.000000,0.000000
1755262863259,0.000000,0.000000
1755262863262,0.000000,0.000000
1755262863262,0.000000,0.000000
1755262863266,0.000000,0.000000
1755262863266,0.000000,0.000000
1755262863269,0.000000,0.000000
1755262863269,0.000000,0.000000
1755262863273,0.000000,0.000000
1755262863273,0.000000,0.000000
1755262863276,0.000000,0.000000
1755262863276,0.000000,0.000000
1755262863281,0.000000,0.000000
1755262863283,0.000000,0.000000
1755262863284,0.000000,0.000000
1755262863287,0.000000,0.000000
1755262863287,0.000000,0.000000
1755262863291,0.000000,0.000000
1755262863291,0.000000,0.000000
1755262863294,0.000000,0.000000
1755262863294,0.000000,0.000000
1755262863298,0.000000,0.000000
1755262863298,0.000000,0.000000
1755262863302,0.000000,0.000000
1755262863307,0.000000,0.000000
1755262863307,0.000000,0.000000
1755262863310,0.000000,0.000000
1755262863310,0.000000,0.000000
1755262863314,0.000000,0.000000
1755262863314,0.000000,0.000000
1755262863318,0.000000,0.000000
1755262863318,0.000000,0.000000
1755262863322,0.000000,0.000000
1755262863322,0.000000,0.000000
1755262863325,0.000000,0.000000
1755262863328,0.000000,0.000000
1755262863328,0.000000,0.000000
1755262863332,0.000000,0.000000
1755262863332,0.000000,0.000000
1755262863336,0.000000,0.000000
1755262863336,0.000000,0.000000
1755262863339,0.000000,0.000000
1755262863339,0.000000,0.000000
1755262863343,0.000000,0.000000
1755262863347,0.000000,0.000000
1755262863347,0.000000,0.000000
1755262863351,0.000000,0.000000
1755262863351,0.000000,0.000000
1755262863355,0.000000,0.000000
1755262863355,0.000000,0.000000
1755262863359,0.000000,0.000000
1755262863359,0.000000,0.000000
1755262863362,0.000000,0.000000
1755262863366,0.000000,0.000000
1755262863366,0.000000,0.000000
1755262863369,0.000000,0.000000
1755262863369,0.000000,0.000000
1755262863373,0.000000,0.000000
1755262863373,0.000000,0.000000
1755262863377,0.000000,0.000000
1755262863377,0.000000,0.000000
1755262863388,0.000000,0.000000
1755262863388,0.000000,0.000000
1755262863388,0.000000,0.000000
1755262863388,0.000000,0.000000
1755262863389,0.000000,0.000000
1755262863391,0.000000,0.000000
1755262863392,0.000000,0.000000
1755262863395,0.000000,0.000000
1755262863399,0.000000,0.000000
1755262863400,0.000000,0.000000
1755262863400,0.000000,0.000000
1755262863403,0.000000,0.000000
1755262863407,0.000000,0.000000
1755262863407,0.000000,0.000000
1755262863410,0.000000,0.000000
1755262863410,0.000000,0.000000
1755262863414,0.000000,0.000000
1755262863414,0.000000,0.000000
1755262863418,0.000000,0.000000
1755262863418,0.000000,0.000000
1755262863422,0.000000,0.000000
1755262863422,0.000000,0.000000
1755262863425,0.000000,0.000000
1755262863425,0.000000,0.000000
1755262863429,0.000000,0.000000
1755262863433,0.000000,0.000000
1755262863433,0.000000,0.000000
1755262863436,0.000000,0.000000
1755262863436,0.000000,0.000000
1755262863440,0.000000,0.000000
1755262863440,0.000000,0.000000
1755262863445,0.000000,0.000000
1755262863448,0.000000,0.000000
1755262863449,0.000000,0.000000
1755262863452,0.000000,0.000000
1755262863452,0.000000,0.000000
1755262863457,0.000000,0.000000
1755262863457,0.000000,0.000000
1755262863460,0.000000,0.000000
1755262863460,0.000000,0.000000
1755262863464,0.000000,0.000000
1755262863464,0.000000,0.000000
1755262863467,0.000000,0.000000
1755262863467,0.000000,0.000000
1755262863470,0.000000,0.000000
1755262863475,0.000000,0.000000
1755262863475,0.000000,0.000000
1755262863478,0.000000,0.000000
1755262863478,0.000000,0.000000
1755262863481,0.000000,0.000000
1755262863481,0.000000,0.000000
1755262863485,0.000000,0.000000
1755262863489,0.000000,0.000000
1755262863491,0.000000,0.000000
1755262863491,0.000000,0.000000
1755262863494,0.000000,0.000000
1755262863498,0.000000,0.000000
1755262863498,0.000000,0.000000
1755262863498,0.000000,0.000000
1755262863502,0.000000,0.000000
1755262863507,0.000000,0.000000
1755262863507,0.000000,0.000000
1755262863507,0.000000,0.000000
1755262863510,0.000000,0.000000
1755262863510,0.000000,0.000000
1755262863513,0.000000,0.000000
1755262863517,0.000000,0.000000
1755262863517,0.000000,0.000000
1755262863521,0.000000,0.000000
1755262863521,0.000000,0.000000
1755262863525,0.000000,0.000000
1755262863525,0.000000,0.000000
1755262863528,0.000000,0.000000
1755262863532,0.000000,0.000000
1755262863532,0.000000,0.000000
1755262863536,0.000000,0.000000
1755262863536,0.000000,0.000000
1755262863540,0.000000,0.000000
1755262863540,0.000000,0.000000
1755262863543,0.000000,0.000000
1755262863543,0.000000,0.000000
1755262863547,0.000000,0.000000
1755262863547,0.000000,0.000000
1755262863551,0.000000,0.000000
1755262863551,0.000000,0.000000
1755262863555,0.000000,0.000000
1755262863558,0.000000,0.000000
1755262863559,0.000000,0.000000
1755262863562,0.000000,0.000000
1755262863562,0.000000,0.000000
1755262863567,0.000000,0.000000
1755262863567,0.000000,0.000000
1755262863570,0.000000,0.000000
1755262863570,0.000000,0.000000
1755262863575,0.000000,0.000000
1755262863575,0.000000,0.000000
1755262863578,0.000000,0.000000
1755262863578,0.000000,0.000000
1755262863583,0.000000,0.000000
1755262863583,0.000000,0.000000
1755262863586,0.000000,0.000000
1755262863586,0.000000,0.000000
1755262863590,0.000000,0.000000
1755262863590,0.000000,0.000000
1755262863594,0.000000,0.000000
1755262863594,0.000000,0.000000
1755262863598,0.000000,0.000000
1755262863601,0.000000,0.000000
1755262863601,0.000000,0.000000
1755262863606,0.000000,0.000000
1755262863606,0.000000,0.000000
1755262863609,0.000000,0.000000
1755262863609,0.000000,0.000000
1755262863613,0.000000,0.000000
1755262863614,0.000000,0.000000
1755262863617,0.000000,0.000000
1755262863617,0.000000,0.000000
1755262863621,0.000000,0.000000
1755262863625,0.000000,0.000000
1755262863625,0.000000,0.000000
1755262863625,0.000000,0.000000
1755262863630,0.000000,0.000000
1755262863630,0.000000,0.000000
1755262863634,0.000000,0.000000
1755262863634,0.000000,0.000000
1755262863638,0.000000,0.000000
1755262863638,0.000000,0.000000
1755262863642,0.000000,0.000000
1755262863642,0.000000,0.000000
1755262863649,0.000000,0.000000
1755262863649,0.000000,0.000000
1755262863649,0.000000,0.000000
1755262863654,0.000000,0.000000
1755262863654,0.000000,0.000000
1755262863654,0.000000,0.000000
1755262863659,0.000000,0.000000
1755262863659,0.000000,0.000000
1755262863663,0.000000,0.000000
1755262863664,0.000000,0.000000
1755262863667,0.000000,0.000000
1755262863667,0.000000,0.000000
1755262863670,0.000000,0.000000
1755262863670,0.000000,0.000000
1755262863674,0.000000,0.000000
1755262863674,0.000000,0.000000
1755262863677,0.000000,0.000000
1755262863681,0.000000,0.000000
1755262863681,0.000000,0.000000
1755262863684,0.000000,0.000000
1755262863688,0.000000,0.000000
1755262863688,0.000000,0.000000
1755262863692,0.000000,0.000000
1755262863692,0.000000,0.000000
1755262863695,0.000000,0.000000
1755262863695,0.000000,0.000000
1755262863699,0.000000,0.000000
1755262863699,0.000000,0.000000
1755262863702,0.000000,0.000000
1755262863706,0.000000,0.000000
1755262863706,0.000000,0.000000
1755262863710,0.000000,0.000000
1755262863710,0.000000,0.000000
1755262863713,0.000000,0.000000
1755262863713,0.000000,0.000000
1755262863717,0.000000,0.000000
1755262863717,0.000000,0.000000
1755262863721,0.000000,0.000000
1755262863721,0.000000,0.000000
1755262863725,0.000000,0.000000
1755262863728,0.000000,0.000000
1755262863728,0.000000,0.000000
1755262863732,0.000000,0.000000
1755262863732,0.000000,0.000000
1755262863735,0.000000,0.000000
1755262863739,0.000000,0.000000
1755262863739,0.000000,0.000000
1755262863739,0.000000,0.000000
1755262863743,0.000000,0.000000
1755262863746,0.000000,0.000000
1755262863746,0.000000,0.000000
1755262863750,0.000000,0.000000
1755262863750,0.000000,0.000000
1755262863753,0.000000,0.000000
1755262863753,0.000000,0.000000
1755262863757,0.000000,0.000000
1755262863757,0.000000,0.000000
1755262863761,0.000000,0.000000
1755262863765,0.000000,0.000000
1755262863765,0.000000,0.000000
1755262863769,0.000000,0.000000
1755262863773,0.000000,0.000000
1755262863773,0.000000,0.000000
1755262863773,0.000000,0.000000
1755262863776,0.000000,0.000000
1755262863780,0.000000,0.000000
1755262863780,0.000000,0.000000
1755262863783,0.000000,0.000000
1755262863784,0.000000,0.000000
1755262863787,0.000000,0.000000
1755262863787,0.000000,0.000000
1755262863791,0.000000,0.000000
1755262863791,0.000000,0.000000
1755262863794,0.000000,0.000000
1755262863798,0.000000,0.000000
1755262863798,0.000000,0.000000
1755262863801,0.000000,0.000000
1755262863801,0.000000,0.000000
1755262863805,0.000000,0.000000
1755262863805,0.000000,0.000000
1755262863809,0.000000,0.000000
1755262863812,0.000000,0.000000
1755262863812,0.000000,0.000000
1755262863816,0.000000,0.000000
1755262863816,0.000000,0.000000
1755262863819,0.000000,0.000000
1755262863819,0.000000,0.000000
1755262863824,0.000000,0.000000
1755262863824,0.000000,0.000000
1755262863827,0.000000,0.000000
1755262863831,0.000000,0.000000
1755262863831,0.000000,0.000000
1755262863835,0.000000,0.000000
1755262863835,0.000000,0.000000
1755262863839,0.000000,0.000000
1755262863839,0.000000,0.000000
1755262863839,0.000000,0.000000
1755262863843,0.000000,0.000000
1755262863846,0.000000,0.000000
1755262863846,0.000000,0.000000
1755262863850,0.000000,0.000000
1755262863853,0.000000,0.000000
1755262863853,0.000000,0.000000
1755262863857,0.000000,0.000000
1755262863857,0.000000,0.000000
1755262863861,0.000000,0.000000
1755262863861,0.000000,0.000000
1755262863865,0.000000,0.000000
1755262863865,0.000000,0.000000
1755262863868,0.000000,0.000000
1755262863871,0.000000,0.000000
1755262863872,0.000000,0.000000
1755262863875,0.000000,0.000000
1755262863875,0.000000,0.000000
